nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.31,0.13,0.32,0.17,0.31,0.19,0.3,0.26,0.32,0.29,0.34,0.16,0.36,0.22,0.37,0.28,0.33,0.32,0.34,0.39,0.34,0.48,0.35,0.29,0.36,0.39,0.35,0.46,0.31,0.13,0.31,0.12,0.3,0.15,0,0,fall_down
0.32,0.13,0.32,0.17,0.31,0.2,0.31,0.28,0.31,0.33,0.35,0.15,0.37,0.2,0.37,0.26,0.34,0.31,0.34,0.39,0.34,0.46,0.36,0.31,0.36,0.39,0.35,0.46,0.31,0.13,0.31,0.12,0.31,0.15,0.32,0.12,fall_down
0.32,0.13,0.33,0.17,0.31,0.19,0.31,0.26,0.31,0.32,0.35,0.15,0.37,0.2,0.37,0.26,0.34,0.31,0.34,0.39,0.34,0.46,0.36,0.29,0.37,0.39,0.35,0.46,0.31,0.13,0.32,0.12,0.31,0.15,0.32,0.12,fall_down
0.34,0.15,0.35,0.19,0.33,0.2,0.32,0.28,0.32,0.33,0.37,0.16,0.39,0.22,0.4,0.28,0.35,0.31,0.36,0.39,0.34,0.46,0.38,0.31,0.38,0.39,0.35,0.46,0.33,0.15,0.34,0.13,0.32,0.16,0.34,0.13,fall_down
0.35,0.17,0.36,0.2,0.34,0.23,0.33,0.29,0.32,0.35,0.38,0.19,0.4,0.23,0.41,0.29,0.37,0.32,0.37,0.39,0.34,0.46,0.38,0.32,0.4,0.39,0.37,0.45,0.34,0.17,0.35,0.16,0.34,0.19,0.35,0.16,fall_down
0.37,0.2,0.38,0.23,0.35,0.26,0.34,0.32,0.33,0.38,0.4,0.22,0.42,0.28,0.42,0.33,0.37,0.35,0.37,0.41,0.34,0.48,0.4,0.35,0.42,0.42,0,0,0.37,0.2,0.37,0.19,0.36,0.22,0.38,0.19,fall_down
0.4,0.25,0.4,0.28,0.38,0.28,0.36,0.33,0.35,0.38,0.42,0.28,0.44,0.32,0.45,0.38,0.38,0.36,0.38,0.41,0.35,0.48,0.4,0.38,0.42,0.44,0,0,0.4,0.23,0.4,0.23,0.38,0.25,0.41,0.23,fall_down
0.45,0.28,0.44,0.31,0.42,0.29,0.41,0.33,0.43,0.36,0.46,0.32,0.46,0.36,0.46,0.39,0.4,0.36,0.37,0.41,0.34,0.46,0.43,0.39,0,0,0,0,0.45,0.26,0.45,0.26,0.43,0.26,0.46,0.28,fall_down
0.46,0.28,0.45,0.31,0.44,0.29,0.43,0.32,0.45,0.33,0.46,0.32,0.46,0.36,0.46,0.39,0.42,0.35,0.4,0.35,0.35,0.42,0.43,0.38,0.42,0.42,0,0,0.46,0.26,0.46,0.28,0.45,0.26,0.47,0.29,fall_down
0.47,0.32,0.45,0.31,0.46,0.32,0.43,0.29,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0.35,0.44,0.43,0.38,0,0,0,0,0.48,0.31,0.48,0.32,0.46,0.29,0,0,fall_down
0.47,0.32,0.46,0.32,0.46,0.32,0.43,0.29,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0.35,0.44,0.43,0.38,0,0,0,0,0.47,0.31,0.48,0.31,0.46,0.29,0.48,0.32,fall_down
0.46,0.31,0.46,0.32,0.46,0.31,0.43,0.29,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.47,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.46,0.31,0,0,0.47,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.42,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.47,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.47,0.31,0.46,0.32,0.45,0.31,0.43,0.29,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.47,0.31,0,0,0.46,0.29,0.47,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.47,0.31,fall_down
0.47,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.48,0.31,0,0,0.47,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0.47,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0.47,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.47,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0,0,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.44,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0.45,0.31,0.43,0.29,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.33,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.47,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.43,0.33,0.42,0.38,0,0,0.44,0.38,0,0,0,0,0,0,0,0,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.42,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.43,0.35,0.42,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.42,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.47,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0,0,0,0,0,0,0.48,0.31,fall_down
0.47,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.32,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.32,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.43,0.35,0,0,0,0,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.32,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.46,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.44,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0.45,0.31,0.42,0.29,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0.47,0.29,0.47,0.31,0,0,0.48,0.32,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.33,0.41,0.39,0,0,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.47,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.44,0.36,0,0,0,0,0,0,0.46,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.33,0.37,0.39,0.34,0.44,0.43,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.33,0.41,0.38,0,0,0.44,0.38,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0,0,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.33,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.44,0.36,0,0,0,0,0.46,0.29,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.35,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0,0,0,0,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.39,0,0,0.43,0.38,0,0,0,0,0,0,0.47,0.31,0,0,0.48,0.31,fall_down
0.46,0.31,0.46,0.32,0.46,0.31,0.43,0.29,0,0,0.46,0.33,0.46,0.36,0.45,0.39,0.42,0.35,0.41,0.38,0.34,0.44,0.43,0.38,0,0,0,0,0.47,0.29,0.47,0.31,0,0,0.48,0.32,fall_down
0.46,0.29,0.45,0.32,0.45,0.29,0.42,0.29,0.43,0.31,0.46,0.33,0.45,0.38,0.45,0.39,0.42,0.35,0.39,0.36,0.35,0.44,0.43,0.38,0,0,0,0,0,0,0.47,0.29,0,0,0.48,0.31,fall_down
0.46,0.29,0.45,0.31,0.45,0.29,0.42,0.29,0.43,0.31,0.46,0.33,0.45,0.38,0.45,0.39,0.42,0.33,0.38,0.38,0.35,0.44,0.43,0.36,0.41,0.39,0.37,0.44,0.46,0.28,0.46,0.28,0,0,0.47,0.31,fall_down
0.46,0.28,0.45,0.31,0.44,0.28,0.42,0.29,0.42,0.31,0.46,0.33,0.45,0.38,0.45,0.39,0.42,0.33,0.39,0.36,0.35,0.44,0.43,0.36,0.41,0.39,0.38,0.44,0,0,0.46,0.28,0,0,0.47,0.29,fall_down
0.45,0.28,0.45,0.29,0.43,0.28,0.42,0.29,0.4,0.31,0.46,0.32,0.45,0.36,0.45,0.39,0.42,0.33,0.38,0.38,0.35,0.44,0.43,0.36,0.4,0.39,0.35,0.44,0.46,0.26,0.46,0.28,0.45,0.26,0.46,0.29,fall_down
0.45,0.28,0.45,0.29,0.43,0.26,0.41,0.29,0.38,0.31,0.46,0.31,0.46,0.36,0.45,0.39,0.42,0.33,0.38,0.36,0.35,0.42,0.43,0.36,0.4,0.39,0.37,0.44,0.45,0.26,0.45,0.26,0.45,0.26,0.46,0.28,fall_down
0.43,0.28,0.43,0.28,0.42,0.26,0.4,0.28,0.36,0.29,0.45,0.29,0.46,0.35,0.45,0.39,0.41,0.33,0.37,0.33,0.35,0.39,0.42,0.36,0.4,0.39,0.37,0.44,0.43,0.26,0.44,0.26,0.43,0.26,0.45,0.26,fall_down
0.43,0.28,0.43,0.28,0.42,0.26,0.39,0.28,0.35,0.28,0.45,0.29,0.46,0.35,0.45,0.39,0.4,0.33,0.37,0.32,0.35,0.39,0.42,0.36,0.4,0.39,0.37,0.44,0.43,0.26,0.43,0.26,0.43,0.26,0.45,0.26,fall_down
0.42,0.28,0.42,0.28,0.4,0.26,0.38,0.28,0.35,0.28,0.44,0.29,0.45,0.33,0.45,0.39,0.4,0.33,0.37,0.32,0.38,0.39,0.42,0.36,0,0,0,0,0.42,0.28,0.43,0.28,0.42,0.26,0.43,0.26,fall_down
0.42,0.29,0.42,0.28,0.4,0.26,0.38,0.28,0.37,0.29,0.43,0.29,0.45,0.33,0.45,0.39,0.4,0.33,0.37,0.32,0.38,0.39,0.42,0.36,0,0,0,0,0.41,0.28,0.42,0.28,0.41,0.28,0.43,0.26,fall_down
0.41,0.29,0.41,0.29,0.39,0.28,0.37,0.31,0.37,0.32,0.43,0.29,0.45,0.35,0.45,0.39,0.4,0.35,0.37,0.32,0.37,0.39,0.42,0.38,0,0,0,0,0.4,0.29,0.41,0.29,0.4,0.28,0.42,0.26,fall_down
0,0,0.4,0.29,0.39,0.28,0.37,0.31,0.38,0.35,0.43,0.29,0.44,0.35,0.45,0.39,0.4,0.35,0,0,0,0,0.42,0.38,0,0,0,0,0.4,0.29,0.4,0.29,0.4,0.28,0.42,0.28,fall_down
0.4,0.29,0.4,0.28,0.39,0.26,0.36,0.32,0.36,0.36,0.43,0.29,0.44,0.33,0.45,0.39,0.38,0.33,0,0,0,0,0.4,0.35,0.4,0.36,0.37,0.42,0.4,0.29,0.41,0.29,0.4,0.28,0.42,0.28,fall_down
0.41,0.29,0.4,0.28,0.39,0.26,0.36,0.29,0.35,0.35,0.42,0.29,0.43,0.35,0.45,0.39,0.37,0.35,0,0,0,0,0.39,0.35,0.4,0.35,0.38,0.42,0.4,0.29,0.41,0.29,0.4,0.28,0.42,0.28,fall_down
0.4,0.29,0.4,0.28,0.38,0.26,0.35,0.29,0.33,0.35,0.42,0.29,0.43,0.35,0.45,0.39,0.37,0.35,0.34,0.39,0,0,0.38,0.35,0.39,0.36,0.39,0.42,0.4,0.29,0.41,0.29,0.4,0.28,0.41,0.28,fall_down
0.39,0.31,0.39,0.29,0.37,0.28,0.34,0.32,0.31,0.36,0.41,0.29,0.43,0.33,0.45,0.38,0.36,0.36,0.34,0.41,0,0,0.38,0.35,0.39,0.36,0.39,0.42,0.39,0.31,0.4,0.29,0.38,0.28,0.4,0.29,fall_down
0.38,0.29,0.38,0.28,0.36,0.28,0.34,0.32,0.32,0.38,0.4,0.28,0.42,0.32,0.43,0.36,0.36,0.35,0.35,0.41,0,0,0.38,0.35,0.38,0.36,0.39,0.42,0.38,0.29,0.38,0.29,0.37,0.26,0.39,0.28,fall_down
0,0,0.36,0.23,0.34,0.23,0.33,0.29,0.35,0.33,0.38,0.22,0.4,0.26,0.42,0.31,0.35,0.32,0.36,0.39,0.37,0.41,0.38,0.31,0.38,0.36,0.39,0.41,0.36,0.23,0.36,0.23,0.35,0.22,0.37,0.2,fall_down
0.35,0.2,0.36,0.2,0.34,0.2,0.32,0.26,0.35,0.31,0.38,0.19,0.4,0.25,0.4,0.29,0.35,0.29,0.35,0.36,0.37,0.41,0.38,0.28,0.38,0.35,0.39,0.41,0.35,0.2,0.35,0.2,0.34,0.19,0.37,0.17,fall_down
0.27,0.1,0.29,0.15,0.27,0.16,0.26,0.19,0.26,0.15,0.31,0.13,0.32,0.17,0.34,0.23,0.29,0.25,0.29,0.32,0.29,0.39,0.31,0.25,0.32,0.33,0.31,0.39,0.27,0.1,0.27,0.1,0.26,0.12,0.28,0.09,fall_down
0.28,0.12,0.29,0.15,0.27,0.16,0.26,0.2,0.27,0.15,0.31,0.15,0.33,0.19,0.34,0.23,0.29,0.26,0.3,0.33,0.3,0.39,0.32,0.26,0.32,0.33,0.31,0.39,0.27,0.1,0.28,0.1,0.27,0.12,0.29,0.1,fall_down
0.31,0.17,0.31,0.2,0.29,0.23,0.29,0.26,0.3,0.23,0.33,0.19,0.35,0.25,0.35,0.29,0.31,0.31,0.32,0.38,0.3,0.41,0.34,0.31,0.35,0.39,0,0,0.3,0.17,0.31,0.16,0.29,0.19,0,0,fall_down
0.32,0.2,0.32,0.23,0.31,0.25,0.32,0.31,0.33,0.29,0.34,0.23,0.36,0.28,0.37,0.33,0.32,0.33,0.32,0.39,0.31,0.41,0.34,0.33,0.36,0.39,0,0,0.32,0.2,0.32,0.19,0.31,0.2,0.33,0.19,fall_down
0.36,0.25,0.36,0.26,0.34,0.26,0.34,0.32,0.36,0.33,0.38,0.26,0.38,0.31,0.39,0.36,0.34,0.35,0.34,0.36,0.29,0.42,0.37,0.35,0.37,0.39,0,0,0.36,0.23,0.36,0.23,0.35,0.23,0.37,0.23,fall_down
0.37,0.25,0.37,0.26,0.35,0.26,0.34,0.31,0.37,0.33,0.38,0.28,0.4,0.32,0.39,0.36,0.35,0.33,0.33,0.36,0.29,0.41,0.37,0.35,0,0,0,0,0.37,0.23,0.37,0.23,0.36,0.23,0.38,0.23,fall_down
0.38,0.26,0.38,0.28,0.37,0.26,0.35,0.29,0.37,0.31,0.39,0.29,0.39,0.33,0.4,0.36,0.35,0.32,0.32,0.35,0.3,0.39,0.37,0.35,0,0,0,0,0.38,0.25,0.39,0.25,0.37,0.25,0.39,0.26,fall_down
0.39,0.28,0.38,0.29,0.38,0.28,0.37,0.28,0,0,0.39,0.31,0.4,0.33,0.4,0.35,0.35,0.32,0,0,0,0,0.36,0.33,0,0,0,0,0.4,0.26,0.4,0.28,0.39,0.26,0.4,0.29,fall_down
0.39,0.29,0.38,0.29,0.38,0.29,0.36,0.28,0,0,0.39,0.31,0.4,0.32,0.43,0.33,0.35,0.32,0,0,0,0,0,0,0,0,0,0,0.39,0.29,0,0,0.38,0.28,0.39,0.29,fall_down
0.38,0.28,0.38,0.31,0.37,0.29,0.35,0.28,0.37,0.29,0.39,0.32,0.4,0.32,0.43,0.33,0.35,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.28,0,0,0.39,0.29,fall_down
0.38,0.26,0.38,0.31,0.37,0.29,0.35,0.28,0.37,0.29,0.39,0.32,0.4,0.32,0.42,0.33,0.34,0.32,0,0,0,0,0.35,0.35,0,0,0,0,0,0,0.38,0.26,0,0,0.39,0.28,fall_down
0.38,0.26,0.38,0.29,0.37,0.28,0.35,0.28,0.35,0.29,0.39,0.31,0.4,0.32,0.41,0.33,0.35,0.32,0.32,0.33,0.3,0.39,0.35,0.33,0,0,0,0,0,0,0.38,0.26,0,0,0.39,0.28,fall_down
0.38,0.26,0.37,0.28,0.36,0.26,0.35,0.28,0.35,0.29,0.39,0.31,0.4,0.32,0.4,0.33,0.35,0.32,0.33,0.33,0.31,0.41,0.35,0.33,0.34,0.35,0,0,0.38,0.25,0.38,0.25,0.38,0.25,0.39,0.26,fall_down
0.38,0.26,0.37,0.28,0.36,0.26,0.34,0.28,0.34,0.28,0.39,0.29,0.4,0.33,0.4,0.35,0.34,0.32,0.32,0.33,0.29,0.39,0.35,0.33,0.33,0.35,0.31,0.41,0.38,0.25,0.38,0.25,0.37,0.25,0.39,0.26,fall_down
0.38,0.25,0.37,0.28,0.36,0.26,0.34,0.26,0.33,0.28,0.39,0.29,0.4,0.32,0.4,0.35,0.34,0.32,0.32,0.35,0.29,0.39,0.35,0.35,0.32,0.36,0.31,0.41,0.38,0.25,0.38,0.25,0.37,0.25,0.39,0.26,fall_down
0.38,0.25,0.37,0.28,0.36,0.26,0.34,0.26,0.32,0.28,0.39,0.29,0.4,0.32,0.4,0.35,0.34,0.32,0.31,0.35,0.28,0.41,0.35,0.33,0.32,0.38,0.31,0.42,0.38,0.25,0.38,0.25,0.37,0.25,0.39,0.26,fall_down
0.38,0.25,0.37,0.28,0.36,0.26,0.34,0.26,0.32,0.28,0.39,0.29,0.4,0.32,0.4,0.35,0.34,0.32,0.31,0.35,0.28,0.41,0.35,0.35,0.32,0.38,0.31,0.42,0.38,0.25,0.38,0.25,0.37,0.23,0.39,0.26,fall_down
