nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class 231->bobei
0.2,0.25,0.2,0.29,0.18,0.29,0.18,0.35,0.19,0.41,0.23,0.29,0.25,0.35,0.27,0.41,0.21,0.43,0.23,0.51,0.24,0.61,0.23,0.41,0.23,0.51,0.25,0.61,0.19,0.23,0.2,0.23,0.19,0.23,0.2,0.23,walk
0.19,0.27,0.19,0.29,0.18,0.29,0.18,0.35,0.18,0.41,0.21,0.29,0.24,0.35,0.27,0.41,0.2,0.43,0.21,0.53,0.23,0.63,0.23,0.43,0.23,0.51,0.25,0.59,0.18,0.25,0.19,0.25,0.18,0.25,0.2,0.23,walk
0.18,0.27,0.18,0.31,0.16,0.31,0.16,0.37,0.16,0.43,0.2,0.31,0.23,0.37,0.25,0.43,0.19,0.45,0.2,0.53,0.21,0.65,0.21,0.43,0.23,0.53,0.25,0.59,0.18,0.27,0.18,0.27,0.16,0.27,0.19,0.25,walk
0.18,0.29,0.18,0.31,0.16,0.31,0.16,0.37,0.16,0.43,0.2,0.31,0.23,0.37,0.24,0.43,0.19,0.45,0.2,0.53,0.21,0.67,0.2,0.43,0.21,0.53,0.25,0.59,0.16,0.27,0.18,0.27,0.16,0.27,0.18,0.27,walk
0.15,0.29,0.16,0.33,0.14,0.33,0.15,0.39,0.15,0.45,0.18,0.33,0.2,0.39,0.21,0.47,0.16,0.47,0.19,0.57,0.21,0.67,0.19,0.47,0.19,0.57,0.21,0.67,0.15,0.29,0.15,0.29,0.14,0.29,0.16,0.27,walk
0.14,0.31,0.15,0.33,0.14,0.33,0.14,0.39,0.14,0.45,0.18,0.33,0.19,0.41,0.19,0.51,0.16,0.49,0.19,0.61,0.2,0.67,0.18,0.49,0.19,0.59,0.21,0.67,0.14,0.29,0.14,0.29,0,0,0.15,0.29,walk
0.11,0.33,0.14,0.33,0,0,0,0,0,0,0.15,0.33,0.16,0.43,0.14,0.51,0.15,0.49,0.16,0.59,0.19,0.65,0.16,0.49,0.18,0.59,0.2,0.67,0,0,0.11,0.31,0,0,0.13,0.29,walk
0.1,0.35,0.13,0.35,0,0,0,0,0,0,0.14,0.35,0.14,0.45,0.11,0.51,0.15,0.49,0.14,0.57,0.16,0.65,0.15,0.49,0.15,0.57,0.15,0.65,0,0,0.1,0.33,0,0,0.11,0.31,walk
0.15,0.2,0.14,0.25,0.13,0.25,0.13,0.33,0.13,0.37,0.15,0.25,0.16,0.29,0.18,0.33,0.14,0.37,0.16,0.45,0.16,0.53,0.16,0.37,0.18,0.45,0.16,0.53,0.14,0.18,0.15,0.18,0.13,0.2,0,0,walk
0.16,0.2,0.15,0.25,0.14,0.25,0.14,0.33,0.14,0.39,0.16,0.25,0.19,0.29,0.2,0.33,0.16,0.39,0.16,0.45,0.18,0.51,0.18,0.39,0.19,0.45,0.2,0.53,0.15,0.18,0.16,0.18,0.14,0.2,0,0,walk
0.16,0.2,0.15,0.25,0.14,0.25,0.14,0.33,0.14,0.39,0.18,0.25,0.19,0.29,0.21,0.33,0.16,0.39,0.18,0.47,0.18,0.53,0.18,0.39,0.19,0.47,0.21,0.53,0.16,0.18,0.16,0.18,0.15,0.2,0,0,walk
0.18,0.2,0.18,0.25,0.16,0.25,0.15,0.33,0.16,0.39,0.19,0.23,0.2,0.29,0.21,0.33,0.18,0.37,0.19,0.45,0.18,0.51,0.2,0.37,0.2,0.45,0.23,0.53,0.18,0.18,0.18,0.18,0.16,0.18,0,0,walk
0.18,0.18,0.18,0.25,0.16,0.25,0.16,0.33,0.16,0.39,0.19,0.23,0.2,0.29,0.21,0.33,0.19,0.37,0.2,0.45,0.18,0.51,0.2,0.37,0.21,0.45,0.23,0.53,0.18,0.18,0,0,0.16,0.18,0.18,0.18,walk
0.19,0.18,0.19,0.25,0.16,0.25,0.18,0.33,0.19,0.39,0.2,0.23,0.21,0.31,0.23,0.33,0.2,0.37,0.21,0.45,0.23,0.55,0.21,0.37,0.23,0.45,0.23,0.53,0.19,0.18,0,0,0.18,0.18,0,0,walk
0.2,0.18,0.2,0.25,0.18,0.25,0.19,0.33,0.2,0.39,0.21,0.23,0,0,0,0,0.2,0.37,0.21,0.45,0.23,0.53,0.23,0.37,0.24,0.43,0.23,0.53,0.2,0.16,0.2,0.16,0.19,0.18,0,0,walk
0.23,0.18,0.21,0.23,0.2,0.25,0.2,0.33,0.24,0.39,0.23,0.23,0,0,0,0,0.21,0.37,0.23,0.45,0.23,0.55,0.24,0.37,0.27,0.43,0.28,0.51,0.23,0.16,0.23,0.16,0.2,0.18,0,0,walk
0.23,0.18,0.21,0.23,0.21,0.25,0.21,0.33,0.24,0.37,0.23,0.23,0.24,0.31,0.25,0.37,0.23,0.37,0.23,0.45,0.23,0.53,0.25,0.37,0.27,0.45,0.29,0.53,0.23,0.16,0.23,0.16,0.21,0.18,0,0,walk
0.27,0.16,0.24,0.23,0.23,0.23,0.24,0.33,0.25,0.37,0.25,0.23,0,0,0,0,0.25,0.37,0.25,0.45,0.24,0.53,0.27,0.37,0.29,0.45,0.3,0.53,0.25,0.16,0,0,0.24,0.16,0,0,walk
0.27,0.16,0.25,0.23,0.24,0.23,0.24,0.31,0.27,0.37,0.27,0.23,0,0,0,0,0.25,0.37,0.27,0.45,0.24,0.53,0.28,0.37,0.29,0.45,0.3,0.53,0.27,0.16,0,0,0.24,0.16,0,0,walk
0.28,0.16,0.27,0.23,0.25,0.23,0.25,0.31,0.27,0.37,0.28,0.2,0.29,0.31,0.3,0.35,0.27,0.37,0.29,0.45,0.28,0.53,0.29,0.37,0.29,0.45,0.3,0.53,0.28,0.16,0,0,0.27,0.16,0,0,walk
0.29,0.16,0.28,0.2,0.27,0.23,0.25,0.31,0.27,0.37,0.29,0.2,0.3,0.29,0.32,0.33,0.28,0.37,0.3,0.45,0.29,0.53,0.3,0.37,0.3,0.45,0.29,0.53,0.29,0.14,0.29,0.14,0.27,0.16,0,0,walk
0.32,0.16,0.29,0.23,0.28,0.23,0.28,0.31,0.28,0.39,0.3,0.2,0.33,0.27,0.34,0.31,0.3,0.39,0.3,0.47,0.3,0.53,0.32,0.37,0.33,0.45,0.35,0.53,0.3,0.14,0.32,0.14,0.29,0.16,0,0,walk
0.32,0.16,0.3,0.2,0.29,0.23,0.28,0.31,0.29,0.39,0.32,0.2,0.33,0.27,0.35,0.31,0.3,0.39,0.3,0.47,0.3,0.53,0.33,0.39,0.34,0.47,0.37,0.53,0.32,0.14,0.32,0.14,0.29,0.16,0,0,walk
0.34,0.16,0.33,0.23,0.32,0.23,0.3,0.31,0.32,0.39,0.34,0.2,0.35,0.29,0.37,0.33,0.33,0.39,0.33,0.45,0.32,0.51,0.35,0.37,0.37,0.47,0.38,0.53,0.34,0.14,0.34,0.14,0.32,0.16,0,0,walk
0.34,0.16,0.33,0.2,0.32,0.23,0.32,0.31,0.33,0.39,0.34,0.2,0.35,0.27,0.37,0.33,0.34,0.37,0.37,0.45,0.38,0.55,0.35,0.35,0.35,0.45,0.32,0.51,0.34,0.14,0.34,0.14,0.33,0.16,0,0,walk
0.37,0.16,0.35,0.2,0.33,0.23,0.34,0.31,0.35,0.37,0.37,0.2,0,0,0,0,0.35,0.37,0.37,0.45,0.38,0.55,0.38,0.37,0.38,0.45,0.34,0.49,0.35,0.14,0.37,0.14,0.34,0.14,0,0,walk
0.38,0.14,0.35,0.2,0.35,0.2,0.35,0.31,0.37,0.37,0.37,0.2,0,0,0,0,0.37,0.37,0.38,0.45,0.38,0.53,0.39,0.37,0.4,0.41,0.38,0.53,0.37,0.14,0,0,0.35,0.14,0,0,walk
0.4,0.16,0.38,0.2,0.38,0.2,0.38,0.31,0.42,0.37,0.39,0.2,0,0,0,0,0.39,0.37,0.43,0.43,0.44,0.51,0.39,0.37,0.39,0.45,0.38,0.53,0.39,0.14,0.4,0.14,0.38,0.14,0,0,walk
0.4,0.16,0.39,0.2,0.38,0.2,0.39,0.31,0.42,0.37,0,0,0,0,0,0,0.39,0.37,0.43,0.43,0.45,0.51,0.39,0.37,0.39,0.45,0.38,0.53,0.4,0.14,0.4,0.14,0.39,0.14,0,0,walk
0.44,0.16,0.42,0.2,0.4,0.2,0.42,0.29,0.44,0.35,0.43,0.2,0,0,0,0,0.42,0.37,0.45,0.43,0.47,0.51,0.43,0.35,0.42,0.45,0.39,0.51,0.43,0.14,0,0,0.42,0.14,0,0,walk
0.44,0.16,0.42,0.2,0.42,0.2,0.42,0.31,0.45,0.37,0.43,0.2,0,0,0,0,0.43,0.37,0.45,0.45,0.47,0.53,0.44,0.37,0.43,0.45,0.39,0.51,0.44,0.14,0.44,0.14,0.43,0.14,0,0,walk
0.47,0.16,0.44,0.18,0.43,0.2,0.43,0.29,0.44,0.35,0.45,0.18,0,0,0,0,0.44,0.35,0.47,0.45,0.47,0.53,0.45,0.35,0.47,0.45,0.47,0.51,0.47,0.14,0,0,0.44,0.14,0,0,walk
0.48,0.16,0.45,0.18,0.44,0.18,0.44,0.29,0.45,0.37,0.47,0.18,0.47,0.27,0.49,0.31,0.45,0.35,0.48,0.43,0.45,0.51,0.47,0.35,0.48,0.43,0.45,0.51,0.48,0.14,0,0,0.47,0.14,0,0,walk
0.5,0.16,0.48,0.18,0.47,0.2,0.47,0.29,0.47,0.37,0,0,0,0,0,0,0.48,0.37,0.48,0.45,0.47,0.53,0.49,0.37,0.5,0.45,0.5,0.53,0.5,0.14,0,0,0.49,0.14,0,0,walk
0.5,0.16,0.48,0.18,0.48,0.2,0.47,0.29,0.47,0.37,0,0,0,0,0,0,0.48,0.37,0.49,0.43,0.53,0.55,0.49,0.35,0.5,0.43,0.53,0.55,0.5,0.14,0,0,0.49,0.14,0,0,walk
0.54,0.18,0.5,0.2,0.5,0.2,0.5,0.31,0.5,0.39,0.52,0.2,0.52,0.29,0.54,0.33,0.5,0.37,0.52,0.43,0.53,0.55,0.5,0.37,0.53,0.45,0.53,0.55,0.53,0.16,0,0,0.52,0.16,0,0,walk
0.54,0.18,0.52,0.2,0.5,0.2,0.5,0.31,0.52,0.39,0,0,0,0,0,0,0.5,0.37,0.53,0.45,0.53,0.55,0.52,0.37,0.53,0.45,0.53,0.55,0.54,0.16,0,0,0.53,0.16,0,0,walk
0.81,0.27,0.77,0.27,0.78,0.29,0.77,0.35,0.76,0.43,0.76,0.25,0,0,0,0,0.73,0.37,0.74,0.45,0.73,0.53,0.72,0.35,0.73,0.45,0.68,0.51,0.81,0.25,0,0,0.8,0.25,0,0,walk
0.82,0.23,0.78,0.25,0.8,0.25,0.78,0.33,0.77,0.41,0.77,0.23,0.74,0.29,0.73,0.35,0.76,0.37,0.76,0.45,0.73,0.51,0.74,0.35,0.76,0.45,0.73,0.51,0.82,0.23,0,0,0.81,0.2,0,0,walk
0.83,0.2,0.8,0.23,0.81,0.23,0.8,0.31,0.78,0.37,0.78,0.2,0,0,0,0,0.77,0.35,0.78,0.43,0.76,0.53,0.76,0.33,0.76,0.43,0.74,0.51,0.82,0.2,0,0,0.82,0.18,0,0,walk
0.83,0.2,0.8,0.23,0.81,0.23,0.8,0.31,0.78,0.37,0.78,0.2,0.76,0.29,0,0,0.78,0.35,0.77,0.43,0.73,0.51,0.76,0.35,0.76,0.43,0.73,0.51,0.83,0.18,0,0,0.82,0.18,0,0,walk
0.85,0.2,0.82,0.23,0.83,0.23,0.82,0.31,0.81,0.37,0.81,0.2,0.78,0.29,0,0,0.81,0.37,0.81,0.45,0.81,0.53,0.78,0.35,0.77,0.43,0.74,0.51,0.85,0.18,0,0,0.83,0.18,0,0,walk
0.86,0.2,0.83,0.23,0.83,0.23,0.83,0.33,0.82,0.39,0.81,0.23,0,0,0,0,0.82,0.37,0.82,0.45,0.82,0.55,0.8,0.35,0.78,0.45,0.74,0.51,0.86,0.18,0,0,0.85,0.18,0,0,walk
0.86,0.2,0.83,0.23,0.85,0.25,0.83,0.31,0.83,0.39,0.82,0.23,0.81,0.29,0.8,0.35,0.82,0.37,0.82,0.47,0.82,0.55,0.81,0.35,0.8,0.45,0.76,0.49,0.86,0.18,0,0,0.85,0.18,0,0,walk
0.87,0.18,0.85,0.23,0.86,0.23,0.86,0.31,0.87,0.39,0.83,0.2,0.82,0.27,0,0,0.85,0.37,0.83,0.45,0.82,0.53,0.83,0.35,0.83,0.43,0.81,0.51,0,0,0,0,0.87,0.18,0,0,walk
0.9,0.18,0.86,0.23,0.87,0.25,0.88,0.33,0.9,0.37,0.85,0.23,0.83,0.29,0.82,0.33,0.86,0.39,0.85,0.47,0.82,0.53,0.85,0.37,0.83,0.45,0.82,0.53,0.88,0.18,0,0,0.88,0.18,0,0,walk
0.9,0.18,0.87,0.23,0.88,0.25,0.88,0.31,0.9,0.37,0.85,0.23,0.83,0.29,0.82,0.33,0.86,0.35,0.86,0.43,0.86,0.51,0.85,0.35,0.85,0.43,0.82,0.53,0.9,0.18,0,0,0.88,0.18,0.87,0.18,walk
0.91,0.2,0.88,0.23,0.9,0.25,0.91,0.31,0.91,0.37,0.87,0.23,0.85,0.29,0.83,0.33,0.87,0.35,0.87,0.43,0.87,0.51,0.87,0.35,0.87,0.43,0.83,0.51,0.91,0.18,0,0,0.9,0.18,0,0,walk
0.91,0.2,0.9,0.23,0.88,0.23,0.86,0.29,0.85,0.33,0.91,0.25,0.91,0.31,0.92,0.37,0.88,0.35,0.88,0.43,0.86,0.51,0.88,0.35,0.88,0.43,0.83,0.51,0.91,0.18,0.91,0.18,0.9,0.18,0,0,walk
0.92,0.2,0.9,0.23,0.91,0.23,0.91,0.31,0.92,0.37,0,0,0,0,0,0,0.9,0.35,0.9,0.43,0.87,0.51,0.9,0.35,0.9,0.43,0.87,0.51,0.92,0.18,0,0,0.92,0.18,0,0,walk
0.9,0.18,0.9,0.23,0.88,0.23,0.87,0.29,0.87,0.35,0.92,0.25,0.92,0.31,0.91,0.39,0.87,0.37,0.87,0.45,0.87,0.53,0.9,0.37,0.88,0.45,0.88,0.51,0,0,0.9,0.18,0.9,0.18,0.91,0.18,walk
0.9,0.18,0.9,0.23,0.87,0.23,0.87,0.29,0.85,0.35,0.91,0.23,0.92,0.31,0.91,0.37,0.87,0.37,0.86,0.45,0.86,0.53,0.9,0.37,0.87,0.45,0.87,0.53,0.88,0.18,0,0,0.88,0.18,0.9,0.18,walk
0.88,0.18,0.87,0.23,0.86,0.23,0.85,0.29,0.82,0.35,0.9,0.25,0.91,0.31,0.91,0.37,0.86,0.37,0.86,0.45,0.83,0.53,0.88,0.37,0.86,0.45,0.86,0.53,0.87,0.18,0,0,0.87,0.18,0.88,0.18,walk
0.87,0.2,0.87,0.23,0.86,0.23,0.83,0.29,0.82,0.35,0.9,0.25,0.9,0.31,0.91,0.37,0.86,0.37,0.85,0.45,0.83,0.53,0.87,0.37,0.86,0.45,0.83,0.53,0.87,0.18,0.87,0.18,0.87,0.18,0.88,0.18,walk
0.86,0.2,0.86,0.23,0.83,0.23,0.82,0.29,0.81,0.35,0.88,0.25,0.88,0.31,0.88,0.39,0.83,0.37,0.83,0.45,0.83,0.53,0.86,0.37,0.85,0.45,0.85,0.51,0.86,0.18,0.87,0.18,0.86,0.18,0.87,0.18,walk
0.86,0.2,0.86,0.23,0.83,0.23,0.81,0.31,0.8,0.35,0.87,0.25,0.88,0.33,0.87,0.39,0.82,0.39,0.82,0.47,0.82,0.55,0.85,0.39,0.83,0.47,0.82,0.55,0.86,0.18,0.86,0.18,0.85,0.18,0.87,0.18,walk
0.85,0.2,0.85,0.23,0.82,0.23,0.81,0.29,0.8,0.35,0.87,0.25,0.87,0.31,0.86,0.37,0.82,0.35,0.8,0.43,0.81,0.51,0.85,0.37,0.83,0.45,0.82,0.53,0.85,0.18,0.85,0.18,0.83,0.18,0.86,0.18,walk
0.83,0.2,0.83,0.23,0.81,0.23,0.8,0.29,0.8,0.35,0.86,0.25,0.86,0.31,0.85,0.37,0.81,0.37,0.78,0.45,0.78,0.53,0.83,0.37,0.83,0.47,0.82,0.55,0.83,0.18,0.85,0.18,0.83,0.18,0.85,0.18,walk
0.82,0.2,0.81,0.23,0.8,0.23,0.78,0.31,0.78,0.37,0.83,0.25,0.85,0.33,0.82,0.37,0.8,0.37,0.77,0.45,0.74,0.55,0.82,0.37,0.82,0.47,0.81,0.55,0.82,0.18,0.82,0.18,0.81,0.18,0,0,walk
0.82,0.2,0.81,0.23,0.78,0.23,0.77,0.31,0.77,0.37,0.83,0.25,0.83,0.33,0.81,0.39,0.78,0.37,0.77,0.45,0.74,0.55,0.82,0.39,0.82,0.47,0.82,0.55,0.81,0.2,0,0,0.8,0.18,0,0,walk
0.8,0.23,0.78,0.25,0.76,0.25,0.74,0.31,0.76,0.39,0.81,0.25,0.82,0.33,0.8,0.39,0.77,0.39,0.76,0.47,0.74,0.55,0.81,0.39,0.81,0.47,0.81,0.55,0.8,0.23,0,0,0.78,0.2,0,0,walk
0.59,0.25,0.61,0.27,0.59,0.27,0.59,0.33,0.59,0.39,0.63,0.27,0.66,0.33,0.67,0.41,0.63,0.41,0.61,0.49,0.61,0.57,0.64,0.41,0.64,0.49,0.67,0.53,0,0,0.61,0.25,0,0,0.62,0.23,walk
0.59,0.25,0.61,0.27,0.58,0.27,0.59,0.33,0.58,0.39,0.63,0.27,0.64,0.33,0.67,0.41,0.62,0.41,0.61,0.49,0.59,0.57,0.64,0.41,0.64,0.49,0.67,0.53,0.59,0.23,0.61,0.23,0.59,0.23,0.61,0.23,walk
0.58,0.23,0.58,0.25,0.56,0.25,0.57,0.31,0.56,0.37,0.61,0.25,0.62,0.33,0.63,0.41,0.58,0.39,0.58,0.49,0.59,0.57,0.61,0.39,0.58,0.49,0.59,0.59,0.57,0.2,0.58,0.2,0.57,0.2,0.59,0.2,walk
0.57,0.2,0.57,0.23,0.56,0.23,0.56,0.31,0.56,0.37,0.59,0.25,0.61,0.33,0.62,0.43,0.58,0.39,0.58,0.49,0.59,0.57,0.59,0.37,0.58,0.49,0.59,0.59,0.57,0.2,0.58,0.2,0.56,0.18,0.58,0.18,walk
0.54,0.2,0.54,0.23,0.53,0.23,0,0,0,0,0.57,0.23,0.57,0.35,0.54,0.41,0.54,0.39,0.53,0.45,0.56,0.53,0.57,0.37,0.57,0.47,0.59,0.57,0.54,0.18,0.54,0.18,0,0,0.56,0.16,walk
0.52,0.2,0.53,0.23,0,0,0,0,0,0,0.56,0.25,0.54,0.33,0.5,0.41,0.53,0.37,0.57,0.47,0.59,0.57,0.56,0.39,0.52,0.45,0.52,0.55,0.52,0.18,0.53,0.18,0,0,0.54,0.16,walk
0.49,0.2,0.52,0.23,0.5,0.23,0,0,0,0,0.53,0.23,0.5,0.35,0.47,0.39,0.52,0.39,0.56,0.49,0.58,0.57,0.53,0.39,0.49,0.47,0.48,0.57,0.49,0.18,0.49,0.18,0,0,0.52,0.16,walk
0.48,0.2,0.5,0.23,0.49,0.23,0,0,0,0,0.52,0.23,0.5,0.35,0.47,0.39,0.52,0.39,0.54,0.49,0.58,0.57,0.52,0.39,0.48,0.47,0.48,0.57,0.48,0.18,0.48,0.18,0,0,0.5,0.16,walk
0.44,0.18,0.47,0.23,0,0,0,0,0,0,0.48,0.23,0.49,0.33,0.47,0.39,0.47,0.39,0.47,0.49,0.48,0.57,0.49,0.39,0.47,0.49,0.52,0.55,0,0,0.45,0.18,0,0,0.47,0.16,walk
0.44,0.18,0.47,0.23,0.45,0.23,0,0,0,0,0.48,0.23,0.48,0.33,0.47,0.39,0.45,0.39,0.45,0.49,0.49,0.55,0.48,0.39,0.45,0.49,0.49,0.55,0.43,0.18,0.44,0.18,0,0,0.45,0.16,walk
0.4,0.2,0.43,0.23,0,0,0,0,0,0,0.44,0.23,0.45,0.31,0.48,0.39,0.44,0.39,0.47,0.49,0.48,0.57,0.44,0.39,0.4,0.49,0.4,0.59,0.4,0.18,0.4,0.18,0,0,0.42,0.16,walk
0.39,0.2,0.42,0.23,0.4,0.23,0.4,0.31,0.37,0.35,0.43,0.23,0.44,0.31,0.47,0.39,0.42,0.39,0.39,0.49,0.38,0.59,0.43,0.39,0.45,0.49,0.48,0.57,0.39,0.18,0.39,0.18,0,0,0.4,0.18,walk
0.35,0.2,0.39,0.23,0.38,0.23,0.38,0.31,0.35,0.35,0.4,0.23,0.42,0.33,0.43,0.39,0.39,0.39,0.42,0.47,0.45,0.55,0.4,0.39,0.38,0.49,0.37,0.59,0,0,0.35,0.2,0,0,0.38,0.18,walk
0.35,0.2,0.38,0.23,0,0,0,0,0,0,0.39,0.25,0.4,0.33,0.42,0.39,0.39,0.39,0.4,0.49,0.45,0.55,0.38,0.39,0.37,0.49,0.37,0.59,0,0,0.35,0.2,0,0,0.37,0.18,walk
0.32,0.23,0.35,0.25,0.34,0.25,0,0,0,0,0.35,0.25,0.35,0.35,0.34,0.43,0.35,0.41,0.35,0.49,0.39,0.53,0.37,0.39,0.35,0.49,0.37,0.61,0,0,0.32,0.2,0,0,0.33,0.18,walk
0.32,0.23,0.34,0.25,0,0,0,0,0,0,0.35,0.25,0.34,0.35,0.32,0.43,0.34,0.41,0.35,0.51,0.37,0.59,0.35,0.41,0.35,0.51,0.37,0.59,0,0,0.3,0.2,0,0,0.33,0.18,walk
0.28,0.23,0.32,0.25,0,0,0,0,0,0,0.32,0.25,0.3,0.35,0.25,0.39,0.32,0.43,0.3,0.51,0.3,0.57,0.33,0.43,0.34,0.51,0.37,0.59,0,0,0.28,0.2,0,0,0.29,0.2,walk
0,0,0,0,0,0,0,0,0,0,0.3,0.25,0.28,0.35,0.24,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.23,0,0,0.28,0.2,walk
0.24,0.23,0.28,0.25,0,0,0,0,0,0,0.28,0.27,0.27,0.35,0.23,0.41,0.28,0.43,0.28,0.51,0.28,0.59,0.28,0.43,0.28,0.51,0.28,0.59,0,0,0.24,0.23,0,0,0.25,0.2,walk
0.23,0.25,0.27,0.25,0.28,0.25,0,0,0,0,0.27,0.27,0.27,0.37,0.24,0.41,0.28,0.41,0.28,0.51,0.28,0.59,0.28,0.41,0.28,0.51,0.28,0.59,0,0,0.23,0.23,0,0,0.24,0.2,walk
0.2,0.25,0.24,0.25,0.25,0.25,0,0,0,0,0.24,0.27,0.25,0.35,0.27,0.43,0.24,0.43,0.27,0.51,0.28,0.57,0.24,0.43,0.23,0.51,0.27,0.57,0,0,0.2,0.23,0,0,0.21,0.2,walk
0.2,0.25,0.24,0.25,0.23,0.25,0,0,0,0,0.24,0.27,0.24,0.35,0.27,0.43,0.24,0.43,0.27,0.51,0.28,0.59,0.24,0.43,0.21,0.51,0.25,0.59,0,0,0.2,0.23,0,0,0.21,0.23,walk
0.18,0.27,0.2,0.27,0,0,0,0,0,0,0.21,0.27,0.23,0.35,0.25,0.41,0.21,0.43,0.25,0.51,0.28,0.59,0.21,0.43,0.2,0.53,0.2,0.61,0,0,0.18,0.25,0,0,0.19,0.23,walk
0.16,0.27,0.19,0.29,0,0,0,0,0,0,0.2,0.29,0.2,0.35,0.24,0.41,0.2,0.41,0.23,0.49,0.27,0.57,0.2,0.41,0.2,0.51,0.2,0.61,0,0,0.16,0.25,0,0,0.18,0.25,walk
0.14,0.29,0.16,0.29,0,0,0,0,0,0,0.18,0.29,0.19,0.37,0.2,0.45,0.18,0.45,0.18,0.53,0.19,0.61,0.18,0.45,0.18,0.53,0.19,0.61,0,0,0.14,0.27,0,0,0.15,0.25,walk
0.2,0.16,0.19,0.23,0.18,0.23,0.18,0.31,0.2,0.37,0.2,0.23,0.21,0.31,0.23,0.35,0.2,0.39,0.2,0.47,0.18,0.55,0.21,0.37,0.23,0.47,0.24,0.55,0.19,0.14,0.2,0.14,0.18,0.16,0,0,walk
0.2,0.16,0.19,0.23,0.18,0.23,0.18,0.33,0.21,0.37,0.21,0.2,0.21,0.29,0,0,0.2,0.39,0.21,0.47,0.19,0.55,0.23,0.37,0.23,0.47,0.24,0.55,0.2,0.14,0.2,0.14,0.18,0.16,0,0,walk
0.21,0.16,0.2,0.23,0.18,0.23,0.18,0.31,0.21,0.37,0.21,0.2,0.23,0.29,0.24,0.35,0.2,0.37,0.23,0.47,0.2,0.55,0.23,0.37,0.23,0.47,0.24,0.55,0.2,0.14,0.21,0.14,0.19,0.16,0,0,walk
0.21,0.16,0.2,0.2,0.19,0.23,0.19,0.31,0.21,0.37,0.23,0.2,0.23,0.29,0.25,0.33,0.21,0.37,0.24,0.47,0.23,0.55,0.23,0.37,0.24,0.47,0.23,0.55,0.21,0.14,0.23,0.14,0.2,0.14,0,0,walk
0.23,0.16,0.21,0.2,0.2,0.23,0.2,0.31,0.21,0.37,0.23,0.2,0.24,0.29,0.25,0.33,0.23,0.37,0.25,0.47,0.27,0.57,0.24,0.35,0.24,0.47,0.24,0.55,0.23,0.14,0.23,0.14,0.21,0.14,0,0,walk
0.24,0.16,0.23,0.2,0.21,0.2,0.2,0.31,0.21,0.37,0.24,0.2,0.24,0.29,0.27,0.33,0.23,0.37,0.27,0.47,0.29,0.57,0.24,0.37,0.24,0.47,0.24,0.55,0.23,0.14,0.24,0.14,0.21,0.14,0,0,walk
0.25,0.16,0.24,0.23,0.23,0.23,0.21,0.31,0.23,0.39,0.25,0.23,0.27,0.29,0.28,0.33,0.25,0.37,0.28,0.47,0.32,0.55,0.25,0.37,0.24,0.47,0.24,0.55,0.25,0.14,0.25,0.14,0.23,0.14,0,0,walk
0.25,0.16,0.24,0.2,0.23,0.23,0.23,0.31,0.24,0.39,0.25,0.2,0.27,0.29,0.28,0.33,0.25,0.37,0.28,0.47,0.32,0.55,0.27,0.37,0.25,0.47,0.24,0.55,0.25,0.14,0.25,0.14,0.24,0.14,0,0,walk
0.27,0.14,0.25,0.2,0.24,0.23,0.24,0.31,0.25,0.37,0.27,0.2,0.28,0.29,0.29,0.35,0.27,0.37,0.29,0.47,0.32,0.57,0.28,0.37,0.27,0.45,0.25,0.55,0.27,0.14,0,0,0.24,0.14,0,0,walk
0.28,0.14,0.27,0.2,0.25,0.2,0.25,0.31,0.28,0.37,0.28,0.2,0,0,0,0,0.28,0.37,0.29,0.47,0.32,0.57,0.29,0.37,0.29,0.45,0.25,0.53,0.28,0.14,0,0,0.25,0.14,0,0,walk
0.29,0.14,0.28,0.2,0.27,0.2,0.27,0.31,0.3,0.37,0.29,0.2,0,0,0,0,0.29,0.37,0.3,0.47,0.32,0.55,0.32,0.37,0.33,0.45,0.32,0.55,0.29,0.12,0.29,0.12,0.27,0.14,0,0,walk
0.3,0.14,0.29,0.2,0.28,0.2,0.28,0.31,0.32,0.37,0.3,0.2,0,0,0,0,0.29,0.37,0.3,0.45,0.32,0.55,0.32,0.35,0.34,0.43,0.32,0.55,0.29,0.12,0.3,0.12,0.28,0.14,0,0,walk
0.32,0.14,0.3,0.2,0.29,0.2,0.3,0.31,0.33,0.37,0.32,0.2,0.33,0.29,0.34,0.35,0.32,0.37,0.32,0.47,0.32,0.55,0.34,0.35,0.35,0.43,0.38,0.53,0.32,0.12,0.32,0.12,0.3,0.14,0,0,walk
0.33,0.14,0.3,0.2,0.29,0.2,0.3,0.31,0.34,0.37,0.32,0.2,0,0,0,0,0.32,0.37,0.32,0.47,0.32,0.55,0.34,0.37,0.37,0.43,0.39,0.53,0.32,0.12,0.33,0.12,0.3,0.14,0,0,walk
